里程,Meters,Flags,Event,左高程(mm),右高程(mm)
99,833.50,0040,0000,-0.280,-0.270
99,833.25,0040,0000,-0.180,-0.160
99,833.00,0040,0000,-0.270,-0.310
99,832.75,0040,0000,-0.300,-0.160
99,832.50,0040,0000,-0.250,-0.030
99,832.25,0040,0000,-0.250,0.130
99,832.00,0040,0000,0.030,0.170
99,831.75,0040,0000,-0.170,0.030
99,831.50,0040,0000,-0.270,-0.090
99,831.25,0040,0000,-0.540,-0.130
99,831.00,0040,0000,-0.430,-0.110
99,830.75,0040,0000,-0.310,0.030
99,830.50,0040,0000,-0.390,0.000
99,830.25,0040,0000,-0.360,-0.070
99,830.00,0040,0000,-0.540,-0.180
99,829.75,0040,0000,-0.490,-0.240
99,829.50,0040,0000,-0.610,-0.240
99,829.25,0040,0000,-0.440,-0.220
99,829.00,0040,0000,-0.410,-0.190
99,828.75,0040,0000,-0.250,-0.130
99,828.50,0040,0000,-0.080,-0.050
99,828.25,0040,0000,0.110,0.130
99,828.00,0040,0000,0.330,0.290
99,827.75,0040,0000,0.410,0.380
99,827.50,0040,0000,0.400,0.390
99,827.25,0040,0000,0.370,0.340
99,827.00,0040,0000,0.430,0.410
99,826.75,0040,0000,0.410,0.340
99,826.50,0040,0000,0.310,0.350
99,826.25,0040,0000,0.120,0.270
99,826.00,0040,0000,0.190,0.340
99,825.75,0040,0000,0.140,0.280
99,825.50,0040,0000,0.190,0.300
99,825.25,0040,0000,0.080,0.260
99,825.00,0040,0000,0.070,0.230
99,824.75,0040,0000,0.250,0.220
99,824.50,0040,0000,0.170,0.100
99,824.25,0040,0000,0.250,0.140
99,824.00,0040,0000,0.030,0.060
99,823.75,0040,0000,0.090,0.130
99,823.50,0040,0000,0.030,0.000
99,823.25,0040,0000,-0.010,-0.140
99,823.00,0040,0000,-0.090,-0.280
99,822.75,0040,0000,-0.110,-0.310
99,822.50,0040,0000,-0.100,-0.210
99,822.25,0040,0000,0.000,-0.200
99,822.00,0040,0000,0.000,-0.130
99,821.75,0040,0000,0.050,-0.110
99,821.50,0040,0000,0.000,-0.070
99,821.25,0040,0000,0.020,-0.060
99,821.00,0040,0000,0.300,-0.060
99,820.75,0040,0000,0.440,-0.050
99,820.50,0040,0000,0.590,-0.060
99,820.25,0040,0000,0.440,-0.050
99,820.00,0040,0000,0.410,-0.040
99,819.75,0040,0000,0.350,-0.090
99,819.50,0040,0000,0.230,-0.130
99,819.25,0040,0000,0.050,-0.190
99,819.00,0040,0000,-0.070,-0.250
99,818.75,0040,0000,-0.190,-0.210
99,818.50,0040,0000,-0.480,-0.300
99,818.25,0040,0000,-0.620,-0.310
99,818.00,0040,0000,-0.650,-0.410
99,817.75,0040,0000,-0.370,-0.410
99,817.50,0040,0000,0.240,-0.180
99,817.25,0040,0000,0.490,-0.180
99,817.00,0040,0000,0.860,-0.080
99,816.75,0040,0000,0.770,-0.080
99,816.50,0040,0000,0.990,0.000
99,816.25,0040,0000,0.490,-0.080
99,816.00,0040,0000,0.180,-0.460
99,815.75,0040,0000,-0.180,-0.510
99,815.50,0040,0000,-0.380,-0.460
99,815.25,0040,0000,-0.600,-0.290
99,815.00,0040,0000,-0.770,-0.430
99,814.75,0040,0000,-0.620,-0.480
99,814.50,0040,0000,-0.650,-0.520
99,814.25,0040,0000,-0.650,-0.400
99,814.00,0040,0000,-0.670,-0.310
99,813.75,0040,0000,-0.680,-0.120
99,813.50,0040,0000,-0.620,-0.010
99,813.25,0040,0000,-0.340,0.040
99,813.00,0040,0000,-0.170,0.190
99,812.75,0040,0000,-0.070,0.210
99,812.50,0040,0000,0.000,0.320
99,812.25,0040,0000,0.060,0.310
99,812.00,0040,0000,0.240,0.370
99,811.75,0040,0000,0.260,0.410
99,811.50,0040,0000,0.170,0.340
99,811.25,0040,0000,0.070,0.330
99,811.00,0040,0000,0.020,0.320
99,810.75,0040,0000,0.180,0.320
99,810.50,0040,0000,0.210,0.270
99,810.25,0040,0000,0.340,0.190
99,810.00,0040,0000,0.340,0.160
99,809.75,0040,0000,0.510,0.170
99,809.50,0040,0000,0.510,0.130
99,809.25,0040,0000,0.400,-0.140
99,809.00,0040,0000,0.240,-0.150
99,808.75,0040,0000,0.170,-0.130
99,808.50,0040,0000,0.310,0.200
99,808.25,0040,0000,0.370,0.200
99,808.00,0040,0000,0.520,0.230
99,807.75,0040,0000,0.740,0.400
99,807.50,0040,0000,0.770,0.440
99,807.25,0040,0000,0.700,0.730
99,807.00,0040,0000,0.360,0.520
99,806.75,0040,0000,0.240,0.510
99,806.50,0040,0000,0.110,0.190
99,806.25,0040,0000,0.120,0.140
99,806.00,0040,0000,0.510,0.170
99,805.75,0040,0000,0.410,0.130
99,805.50,0040,0000,0.560,0.130
99,805.25,0040,0000,0.100,-0.010
99,805.00,0040,0000,0.120,-0.030
99,804.75,0040,0000,-0.100,-0.150
99,804.50,0040,0000,-0.020,-0.090
99,804.25,0040,0000,-0.150,-0.080
99,804.00,0040,0000,-0.140,-0.010
99,803.75,0040,0000,-0.410,0.000
99,803.50,0040,0000,-0.320,-0.090
99,803.25,0040,0000,-0.370,-0.180
99,803.00,0040,0000,-0.230,-0.380
99,802.75,0040,0000,-0.170,-0.480
99,802.50,0040,0000,-0.170,-0.550
99,802.25,0040,0000,-0.200,-0.630
99,802.00,0040,0000,-0.240,-0.570
99,801.75,0040,0000,-0.130,-0.470
99,801.50,0040,0000,-0.220,-0.340
99,801.25,0040,0000,-0.130,-0.210
99,801.00,0040,0000,-0.120,-0.060
99,800.75,0040,0000,0.090,0.200
99,800.50,0040,0000,0.000,0.140
99,800.25,0040,0000,-0.030,0.000
99,800.00,0040,0000,-0.200,-0.260
99,799.75,0040,0000,-0.200,-0.490
99,799.50,0040,0000,-0.130,-0.450
99,799.25,0040,0000,-0.180,-0.480
99,799.00,0040,0000,-0.250,-0.220
99,798.75,0040,0000,-0.360,-0.160
99,798.50,0040,0000,-0.320,-0.130
99,798.25,0040,0000,-0.480,-0.260
99,798.00,0040,0000,-0.620,-0.410
99,797.75,0040,0000,-0.600,-0.510
99,797.50,0040,0000,-0.520,-0.450
99,797.25,0040,0000,-0.210,-0.310
99,797.00,0040,0000,-0.250,-0.230
99,796.75,0040,0000,0.100,-0.050
99,796.50,0040,0000,-0.120,-0.030
99,796.25,0040,0000,-0.070,0.100
99,796.00,0040,0000,-0.240,0.100
99,795.75,0040,0000,-0.250,0.160
99,795.50,0040,0000,-0.200,0.290
99,795.25,0040,0000,-0.210,0.280
99,795.00,0040,0000,-0.090,0.310
99,794.75,0040,0000,-0.010,0.200
99,794.50,0040,0000,0.070,0.200
99,794.25,0040,0000,-0.080,0.160
99,794.00,0040,0000,-0.210,0.180
99,793.75,0040,0000,-0.420,0.100
99,793.50,0040,0000,-0.310,0.090
99,793.25,0040,0000,-0.350,-0.030
99,793.00,0040,0000,-0.390,-0.070
99,792.75,0040,0000,-0.290,0.000
99,792.50,0040,0000,-0.410,-0.050
99,792.25,0040,0000,-0.320,-0.070
99,792.00,0040,0000,-0.580,-0.260
99,791.75,0040,0000,-0.340,-0.170
99,791.50,0040,0000,-0.170,-0.120
99,791.25,0040,0000,0.050,-0.060
99,791.00,0040,0000,0.100,-0.010
99,790.75,0040,0000,0.080,0.000
99,790.50,0040,0000,0.200,0.050
99,790.25,0040,0000,0.130,0.020
99,790.00,0040,0000,0.140,0.100
99,789.75,0040,0000,0.110,0.170
99,789.50,0040,0000,0.240,0.330
99,789.25,0040,0000,0.260,0.370
99,789.00,0040,0000,0.440,0.400
99,788.75,0040,0000,0.430,0.280
99,788.50,0040,0000,0.550,0.340
99,788.25,0040,0000,0.380,0.320
99,788.00,0040,0000,0.450,0.410
99,787.75,0040,0000,0.340,0.260
99,787.50,0040,0000,0.480,0.270
99,787.25,0040,0000,0.410,0.250
99,787.00,0040,0000,0.500,0.370
99,786.75,0040,0000,0.330,0.380
99,786.50,0040,0000,0.320,0.340
99,786.25,0040,0000,0.200,0.310
99,786.00,0040,0000,0.130,0.260
99,785.75,0040,0000,0.170,0.270
99,785.50,0040,0000,0.170,0.110
99,785.25,0040,0000,0.180,0.160
99,785.00,0040,0000,-0.320,0.160
99,784.75,0040,0000,-0.090,0.410
99,784.50,0040,0000,-0.080,0.460
99,784.25,0040,0000,0.160,0.580
99,784.00,0040,0000,-0.050,0.580
99,783.75,0040,0000,-0.070,0.560
99,783.50,0040,0000,0.100,0.550
99,783.25,0040,0000,0.100,0.510
99,783.00,0040,0000,0.270,0.550
99,782.75,0040,0000,0.320,0.510
99,782.50,0040,0000,0.440,0.510
99,782.25,0040,0000,0.480,0.490
99,782.00,0040,0000,0.590,0.480
99,781.75,0040,0000,0.680,0.460
99,781.50,0040,0000,0.680,0.430
99,781.25,0040,0000,0.730,0.440
99,781.00,0040,0000,0.800,0.310
99,780.75,0040,0000,0.860,0.370
99,780.50,0040,0000,0.910,0.330
99,780.25,0040,0000,0.750,0.390
99,780.00,0040,0000,0.720,0.170
99,779.75,0040,0000,0.640,0.120
99,779.50,0040,0000,0.550,-0.060
99,779.25,0040,0000,0.400,-0.100
99,779.00,0040,0000,0.140,-0.210
99,778.75,0040,0000,0.080,-0.180
99,778.50,0040,0000,0.160,0.050
99,778.25,0040,0000,0.050,-0.560
99,778.00,0040,0000,0.030,-0.560
99,777.75,0040,0000,-0.110,-0.820
99,777.50,0040,0000,-0.060,-0.180
99,777.25,0040,0000,-0.200,-0.230
99,777.00,0040,0000,-0.290,-0.250
99,776.75,0040,0000,-0.280,-0.340
99,776.50,0040,0000,-0.510,-0.440
99,776.25,0040,0000,-0.490,-0.450
99,776.00,0040,0000,-0.550,-0.490
99,775.75,0040,0000,-0.300,-0.360
99,775.50,0040,0000,-0.250,-0.300
99,775.25,0040,0000,-0.070,-0.120
99,775.00,0040,0000,-0.130,-0.230
99,774.75,0040,0000,-0.130,-0.240
99,774.50,0040,0000,-0.150,-0.270
99,774.25,0040,0000,-0.150,-0.130
99,774.00,0040,0000,-0.180,-0.120
99,773.75,0040,0000,-0.200,-0.150
99,773.50,0040,0000,-0.040,-0.420
99,773.25,0040,0000,0.000,-0.440
99,773.00,0040,0000,0.000,-0.480
99,772.75,0040,0000,0.010,-0.200
99,772.50,0040,0000,-0.060,-0.250
99,772.25,0040,0000,-0.170,-0.260
99,772.00,0040,0000,-0.270,-0.290
99,771.75,0040,0000,-0.340,-0.320
99,771.50,0040,0000,-0.440,-0.280
99,771.25,0040,0000,-0.580,-0.470
99,771.00,0040,0000,-0.700,-0.550
99,770.75,0040,0000,-0.510,-0.720
99,770.50,0040,0000,-0.240,-0.540
99,770.25,0040,0000,-0.230,-0.540
99,770.00,0040,0000,-0.360,-0.440
99,769.75,0040,0000,-0.860,-0.560
99,769.50,0040,0000,-0.970,-0.580
99,769.25,0040,0000,-1.150,-0.550
99,769.00,0040,0000,-1.000,-0.480
99,768.75,0040,0000,-0.820,-0.320
99,768.50,0040,0000,-0.550,-0.240
99,768.25,0040,0000,-0.300,-0.100
99,768.00,0040,0000,-0.050,0.100
99,767.75,0040,0000,0.120,0.220
99,767.50,0040,0000,0.170,0.410
99,767.25,0040,0000,0.100,0.490
99,767.00,0040,0000,-0.020,0.540
99,766.75,0040,0000,0.250,0.620
99,766.50,0040,0000,0.340,0.650
99,766.25,0040,0000,0.350,0.680
99,766.00,0040,0000,0.010,0.550
99,765.75,0040,0000,-0.100,0.370
99,765.50,0040,0000,-0.130,0.160
99,765.25,0040,0000,-0.090,-0.010
99,765.00,0040,0000,0.050,-0.080
99,764.75,0040,0000,0.130,-0.060
99,764.50,0040,0000,-0.020,-0.080
99,764.25,0040,0000,-0.220,-0.110
99,764.00,0040,0000,-1.090,-0.590
99,763.75,0040,0000,-1.030,-0.540
99,763.50,0040,0000,-0.890,-0.450
99,763.25,0040,0000,0.170,0.030
99,763.00,0040,0000,0.270,0.020
99,762.75,0040,0000,0.250,-0.060
99,762.50,0040,0000,0.000,-0.150
99,762.25,0040,0000,-0.030,-0.210
99,762.00,0040,0000,-0.050,-0.240
99,761.75,0040,0000,0.040,-0.170
99,761.50,0040,0000,0.100,-0.100
99,761.25,0040,0000,0.100,-0.090
99,761.00,0040,0000,-0.080,-0.100
99,760.75,0040,0000,-0.180,-0.110
99,760.50,0040,0000,-0.270,-0.110
99,760.25,0040,0000,-0.130,-0.140
99,760.00,0040,0000,-0.080,-0.180
99,759.75,0040,0000,0.000,-0.200
99,759.50,0040,0000,0.010,-0.130
99,759.25,0040,0000,0.040,-0.090
99,759.00,0040,0000,0.060,0.000
99,758.75,0040,0000,-0.060,0.010
99,758.50,0040,0000,-0.250,0.030
99,758.25,0040,0000,-0.220,0.060
99,758.00,0040,0000,-0.070,0.100
99,757.75,0040,0000,-0.150,0.030
99,757.50,0040,0000,0.060,0.230
99,757.25,0040,0000,0.180,0.230
99,757.00,0040,0000,0.540,0.300
99,756.75,0040,0000,0.400,0.090
99,756.50,0040,0000,0.370,0.100
99,756.25,0040,0000,0.360,0.100
99,756.00,0040,0000,0.440,0.100
99,755.75,0040,0000,0.280,-0.110
99,755.50,0040,0000,0.380,-0.110
99,755.25,0040,0000,0.430,-0.150
99,755.00,0040,0000,0.570,0.000
99,754.75,0040,0000,0.440,-0.060
99,754.50,0040,0000,0.280,-0.060
99,754.25,0040,0000,0.170,0.000
99,754.00,0040,0000,0.160,0.030
99,753.75,0040,0000,0.140,0.030
99,753.50,0040,0000,0.050,-0.010
99,753.25,0040,0000,-0.060,-0.030
99,753.00,0040,0000,-0.080,0.000
99,752.75,0040,0000,0.000,0.050
99,752.50,0040,0000,0.060,0.160
99,752.25,0040,0000,0.380,0.310
99,752.00,0040,0000,-0.040,0.240
99,751.75,0040,0000,-0.050,0.250
99,751.50,0040,0000,-0.420,0.190
99,751.25,0040,0000,0.000,0.370
99,751.00,0040,0000,0.000,0.440
99,750.75,0040,0000,0.000,0.410
99,750.50,0040,0000,0.060,0.420
99,750.25,0040,0000,0.170,0.440
99,750.00,0040,0000,0.360,0.550
99,749.75,0040,0000,0.550,0.630
99,749.50,0040,0000,0.590,0.680
99,749.25,0040,0000,0.570,0.380
99,749.00,0040,0000,0.510,0.240
99,748.75,0040,0000,0.560,0.270
99,748.50,0040,0000,0.730,0.670
99,748.25,0040,0000,0.600,0.740
99,748.00,0040,0000,0.600,0.650
99,747.75,0040,0000,0.560,0.610
99,747.50,0040,0000,0.650,0.580
99,747.25,0040,0000,0.580,0.550
99,747.00,0040,0000,0.430,0.450
99,746.75,0040,0000,0.530,0.620
99,746.50,0040,0000,0.500,0.520
99,746.25,0040,0000,0.410,0.450
99,746.00,0040,0000,0.320,0.360
99,745.75,0040,0000,0.230,0.310
99,745.50,0040,0000,0.330,0.360
99,745.25,0040,0000,0.330,0.310
99,745.00,0040,0000,0.530,0.520
99,744.75,0040,0000,0.650,0.680
99,744.50,0040,0000,0.630,0.690
99,744.25,0040,0000,0.740,0.900
99,744.00,0040,0000,0.630,0.790
99,743.75,0040,0000,0.530,0.780
99,743.50,0040,0000,0.290,0.490
99,743.25,0040,0000,0.240,0.430
99,743.00,0040,0000,0.240,0.340
99,742.75,0040,0000,0.210,0.200
99,742.50,0040,0000,0.210,0.040
99,742.25,0040,0000,0.110,-0.390
99,742.00,0040,0000,0.040,-0.510
99,741.75,0040,0000,-0.060,-0.600
99,741.50,0040,0000,-0.130,-0.310
99,741.25,0040,0000,-0.270,-0.340
99,741.00,0040,0000,-0.410,-0.440
99,740.75,0040,0000,-0.520,-0.540
99,740.50,0040,0000,-0.550,-0.550
99,740.25,0040,0000,-0.600,-0.480
99,740.00,0040,0000,-0.370,-0.440
99,739.75,0040,0000,-0.480,-0.510
99,739.50,0040,0000,-0.510,-0.530
99,739.25,0040,0000,-0.920,-0.650
99,739.00,0040,0000,-1.060,-0.720
99,738.75,0040,0000,-1.130,-0.900
99,738.50,0040,0000,-1.200,-1.010
99,738.25,0040,0000,-1.200,-1.270
99,738.00,0040,0000,-1.450,-2.060
99,737.75,0040,0000,-1.510,-2.030
99,737.50,0040,0000,-1.430,-1.860
99,737.25,0040,0000,-1.290,-1.070
99,737.00,0040,0000,-1.270,-1.160
99,736.75,0040,0000,-1.350,-1.220
99,736.50,0040,0000,-1.370,-1.300
99,736.25,0040,0000,-1.570,-1.320
99,736.00,0040,0000,-1.490,-1.300
99,735.75,0040,0000,-1.430,-1.350
99,735.50,0040,0000,-0.990,-0.680
99,735.25,0040,0000,-0.990,-0.580
99,735.00,0040,0000,-0.880,-0.270
99,734.75,0040,0000,-0.860,-0.720
99,734.50,0040,0000,-0.680,-0.680
99,734.25,0040,0000,-0.620,-0.660
99,734.00,0040,0000,-0.540,-0.650
99,733.75,0040,0000,-0.650,-0.630
99,733.50,0040,0000,-0.520,-0.590
99,733.25,0040,0000,-0.620,-0.630
99,733.00,0040,0000,-0.350,-0.470
99,732.75,0040,0000,-0.270,-0.370
99,732.50,0040,0000,-0.130,-0.190
99,732.25,0040,0000,-0.150,-0.200
99,732.00,0040,0000,-0.200,-0.200
99,731.75,0040,0000,-0.140,-0.170
99,731.50,0040,0000,-0.090,-0.140
99,731.25,0040,0000,-0.090,-0.190
99,731.00,0040,0000,0.010,-0.100
99,730.75,0040,0000,0.100,-0.110
99,730.50,0040,0000,0.340,0.070
99,730.25,0040,0000,0.470,0.240
99,730.00,0040,0000,0.620,0.430
99,729.75,0040,0000,-0.080,0.310
99,729.50,0040,0000,0.000,0.270
99,729.25,0040,0000,-0.060,0.170
99,729.00,0040,0000,0.570,0.340
99,728.75,0040,0000,0.570,0.370
99,728.50,0040,0000,0.550,0.400
99,728.25,0040,0000,0.690,0.460
99,728.00,0040,0000,0.740,0.460
99,727.75,0040,0000,0.790,0.560
99,727.50,0040,0000,0.570,0.440
99,727.25,0040,0000,0.450,0.430
99,727.00,0040,0000,0.480,0.460
99,726.75,0040,0000,0.710,0.590
99,726.50,0040,0000,0.790,0.760
99,726.25,0040,0000,0.790,0.840
99,726.00,0040,0000,0.910,0.690
99,725.75,0040,0000,0.980,0.660
99,725.50,0040,0000,0.950,0.650
99,725.25,0040,0000,0.960,0.870
99,725.00,0040,0000,0.900,0.860
99,724.75,0040,0000,0.930,1.000
99,724.50,0040,0000,0.890,1.070
99,724.25,0040,0000,0.840,0.980
99,724.00,0040,0000,0.780,0.810
99,723.75,0040,0000,0.740,0.810
99,723.50,0040,0000,0.690,0.900
99,723.25,0040,0000,0.710,0.990
99,723.00,0040,0000,0.840,0.900
99,722.75,0040,0000,0.720,0.880
99,722.50,0040,0000,0.720,0.880
99,722.25,0040,0000,0.400,0.730
99,722.00,0040,0000,0.310,0.650
99,721.75,0040,0000,0.110,0.480
99,721.50,0040,0000,0.000,0.400
99,721.25,0040,0000,0.030,0.310
99,721.00,0040,0000,-0.030,0.240
99,720.75,0040,0000,0.060,0.510
99,720.50,0040,0000,0.000,0.460
99,720.25,0040,0000,-0.030,0.360
99,720.00,0040,0000,-0.170,0.050
99,719.75,0040,0000,-0.350,-0.040
99,719.50,0040,0000,-0.500,-0.060
99,719.25,0040,0000,-0.590,-0.130
99,719.00,0040,0000,-0.620,-0.190
99,718.75,0040,0000,-0.520,-0.050
99,718.50,0040,0000,-0.490,-0.030
99,718.25,0040,0000,-0.170,0.060
99,718.00,0040,0000,0.000,-0.020
99,717.75,0040,0000,0.240,0.090
99,717.50,0040,0000,0.340,0.100
99,717.25,0040,0000,0.340,0.140
99,717.00,0040,0000,0.350,0.070
99,716.75,0040,0000,0.440,0.180
99,716.50,0040,0000,0.500,0.280
99,716.25,0040,0000,0.470,0.100
99,716.00,0040,0000,0.410,0.100
99,715.75,0040,0000,0.280,0.080
99,715.50,0040,0000,0.340,0.370
99,715.25,0040,0000,0.210,0.260
99,715.00,0040,0000,0.290,0.180
99,714.75,0040,0000,0.340,0.190
99,714.50,0040,0000,0.330,0.210
99,714.25,0040,0000,0.310,0.130
99,714.00,0040,0000,0.190,-0.030
99,713.75,0040,0000,0.170,0.030
99,713.50,0040,0000,0.120,0.220
99,713.25,0040,0000,0.150,0.230
99,713.00,0040,0000,0.150,0.080
99,712.75,0040,0000,0.300,0.070
99,712.50,0040,0000,0.200,0.100
99,712.25,0040,0000,0.240,0.140
99,712.00,0040,0000,0.080,0.000
99,711.75,0040,0000,0.120,-0.030
99,711.50,0040,0000,0.060,0.000
99,711.25,0040,0000,0.150,-0.070
99,711.00,0040,0000,0.130,-0.270
99,710.75,0040,0000,0.130,-0.370
99,710.50,0040,0000,0.070,-0.350
99,710.25,0040,0000,0.080,-0.300
99,710.00,0040,0000,0.170,-0.480
99,709.75,0040,0000,0.100,-0.790
99,709.50,0040,0000,0.200,-0.730
99,709.25,0040,0000,0.080,-0.780
99,709.00,0040,0000,0.150,-0.550
99,708.75,0040,0000,0.010,-0.530
99,708.50,0040,0000,0.050,0.400
99,708.25,0040,0000,0.090,0.270
99,708.00,0040,0000,0.100,0.240
99,707.75,0040,0000,-0.060,-0.580
99,707.50,0040,0000,-0.170,-0.450
99,707.25,0040,0000,-0.220,-0.410
99,707.00,0040,0000,-0.110,-0.390
99,706.75,0040,0000,-0.090,-0.380
99,706.50,0040,0000,-0.060,0.000
99,706.25,0040,0000,-0.170,-0.020
99,706.00,0040,0000,-0.260,0.030
99,705.75,0040,0000,-0.170,-0.310
99,705.50,0040,0000,-0.290,-0.380
99,705.25,0040,0000,-0.470,-0.560
99,705.00,0040,0000,-0.930,-0.720
99,704.75,0040,0000,-0.900,-0.680
99,704.50,0040,0000,-0.920,-0.790
99,704.25,0040,0000,-1.320,-0.840
99,704.00,0040,0000,-1.340,-0.840
99,703.75,0040,0000,-1.270,-0.620
99,703.50,0040,0000,-0.650,-0.510
99,703.25,0040,0000,-0.620,-0.480
99,703.00,0040,0000,-0.500,-0.380
99,702.75,0040,0000,-0.510,-0.260
99,702.50,0040,0000,-0.350,-0.180
99,702.25,0040,0000,-0.170,-0.170
99,702.00,0040,0000,0.090,-0.080
99,701.75,0040,0000,0.170,-0.020
99,701.50,0040,0000,0.100,0.000
99,701.25,0040,0000,-0.040,0.000
99,701.00,0040,0000,-0.030,0.170
99,700.75,0040,0000,-0.050,0.240
99,700.50,0040,0000,-0.130,0.340
99,700.25,0040,0000,-0.220,0.230
99,700.00,0040,0000,-0.210,0.270
99,699.75,0040,0000,-0.130,0.240
99,699.50,0040,0000,-0.130,0.160
99,699.25,0040,0000,-0.110,0.040
99,699.00,0040,0000,-0.120,0.030
99,698.75,0040,0000,-0.330,0.060
99,698.50,0040,0000,-0.410,0.030
99,698.25,0040,0000,-0.470,-0.030
99,698.00,0040,0000,-0.360,-0.200
99,697.75,0040,0000,-0.560,-1.120
99,697.50,0040,0000,-0.600,-1.170
99,697.25,0040,0000,-0.520,-1.040
99,697.00,0040,0000,-0.310,-0.050
99,696.75,0040,0000,-0.310,-0.170
99,696.50,0040,0000,-0.410,-0.180
99,696.25,0040,0000,-0.380,-0.230
99,696.00,0040,0000,-0.320,-0.160
99,695.75,0040,0000,-0.200,-0.310
99,695.50,0040,0000,-0.270,-0.360
99,695.25,0040,0000,0.000,-0.140
99,695.00,0040,0000,0.050,0.100
99,694.75,0040,0000,0.120,0.190
99,694.50,0040,0000,0.010,0.300
99,694.25,0040,0000,0.120,0.250
99,694.00,0040,0000,0.150,0.220
99,693.75,0040,0000,0.090,0.100
99,693.50,0040,0000,-0.230,0.000
99,693.25,0040,0000,0.040,0.050
99,693.00,0040,0000,0.040,-0.020
99,692.75,0040,0000,0.550,0.100
99,692.50,0040,0000,0.260,0.060
99,692.25,0040,0000,0.320,0.120
99,692.00,0040,0000,0.110,0.010
99,691.75,0040,0000,0.200,-0.070
99,691.50,0040,0000,0.200,-0.090
99,691.25,0040,0000,0.170,-0.100
99,691.00,0040,0000,0.030,-0.160
99,690.75,0040,0000,-0.170,-0.340
99,690.50,0040,0000,-0.390,-0.390
99,690.25,0040,0000,-0.200,-0.310
99,690.00,0040,0000,-0.010,-0.170
99,689.75,0040,0000,0.170,-0.050
99,689.50,0040,0000,0.480,0.550
99,689.25,0040,0000,0.940,0.650
99,689.00,0040,0000,0.920,0.650
99,688.75,0040,0000,0.590,0.100
99,688.50,0040,0000,0.070,-0.010
99,688.25,0040,0000,0.100,-0.020
99,688.00,0040,0000,0.030,0.020
99,687.75,0040,0000,0.060,0.090
99,687.50,0040,0000,0.130,0.220
99,687.25,0040,0000,0.150,0.280
99,687.00,0040,0000,0.230,0.340
99,686.75,0040,0000,0.250,0.310
99,686.50,0040,0000,0.300,0.310
99,686.25,0040,0000,0.340,0.320
99,686.00,0040,0000,0.500,0.450
99,685.75,0040,0000,0.520,0.410
99,685.50,0040,0000,0.410,0.430
99,685.25,0040,0000,0.390,0.360
99,685.00,0040,0000,0.130,0.230
99,684.75,0040,0000,0.340,0.150
99,684.50,0040,0000,0.260,0.100
99,684.25,0040,0000,0.550,0.200
99,684.00,0040,0000,0.550,0.210
99,683.75,0040,0000,0.680,0.610
99,683.50,0040,0000,0.640,0.570
99,683.25,0040,0000,0.480,0.480
99,683.00,0040,0000,0.410,0.040
99,682.75,0040,0000,0.350,0.030
99,682.50,0040,0000,0.370,0.060
99,682.25,0040,0000,0.330,0.040
99,682.00,0040,0000,0.240,-0.030
99,681.75,0040,0000,0.110,-0.090
99,681.50,0040,0000,0.000,-0.150
99,681.25,0040,0000,-0.020,-0.170
99,681.00,0040,0000,-0.360,-0.260
99,680.75,0040,0000,-0.410,-0.280
99,680.50,0040,0000,-0.440,-0.270
99,680.25,0040,0000,-0.050,-0.120
99,680.00,0040,0000,0.240,0.000
99,679.75,0040,0000,0.310,0.270
99,679.50,0040,0000,0.310,0.300
99,679.25,0040,0000,0.010,0.330
99,679.00,0040,0000,0.030,0.170
99,678.75,0040,0000,0.090,0.260
99,678.50,0040,0000,0.080,0.270
99,678.25,0040,0000,0.230,0.430
99,678.00,0040,0000,0.030,0.380
99,677.75,0040,0000,0.240,0.490
99,677.50,0040,0000,0.170,0.540
99,677.25,0040,0000,0.350,0.650
99,677.00,0040,0000,0.320,0.680
99,676.75,0040,0000,0.300,0.610
99,676.50,0040,0000,0.290,0.620
99,676.25,0040,0000,0.260,0.630
99,676.00,0040,0000,0.100,0.600
99,675.75,0040,0000,0.000,0.490
99,675.50,0040,0000,-0.190,0.380
99,675.25,0040,0000,-0.340,0.310
99,675.00,0040,0000,-0.480,0.180
99,674.75,0040,0000,-0.620,0.080
99,674.50,0040,0000,-0.630,0.030
99,674.25,0040,0000,-0.620,0.070
99,674.00,0040,0000,-0.800,-0.010
99,673.75,0040,0000,-0.820,-0.140
99,673.50,0040,0000,-0.840,-0.230
99,673.25,0040,0000,-0.680,-0.340
99,673.00,0040,0000,-0.620,-0.380
99,672.75,0040,0000,-0.610,-0.620
99,672.50,0040,0000,-0.560,-0.650
99,672.25,0040,0000,-0.600,-0.670
99,672.00,0040,0000,-0.520,-0.520
99,671.75,0040,0000,-0.350,-0.420
99,671.50,0040,0000,-0.150,-0.330
99,671.25,0040,0000,-0.060,-0.280
99,671.00,0040,0000,-0.270,-0.290
99,670.75,0040,0000,-0.170,-0.310
99,670.50,0040,0000,-0.060,-0.140
99,670.25,0040,0000,0.190,-0.040
99,670.00,0040,0000,0.040,0.260
99,669.75,0040,0000,-0.030,0.340
99,669.50,0040,0000,0.230,0.350
99,669.25,0040,0000,0.460,0.210
99,669.00,0040,0000,0.600,-0.030
99,668.75,0040,0000,0.440,-0.260
99,668.50,0040,0000,0.410,-0.340
99,668.25,0040,0000,0.350,-0.310
99,668.00,0040,0000,0.310,-0.190
99,667.75,0040,0000,0.200,-0.310
99,667.50,0040,0000,0.100,-0.410
99,667.25,0040,0000,0.000,-0.480
99,667.00,0040,0000,-0.010,-0.500
